Episode,Score,Average_Score
1321,262.07990143378555,219.65688628982113
1322,281.46419132316464,222.83917417958656
1323,237.2245082761886,225.2438157432576
1324,153.17781463616475,224.05684292175235
1325,185.30578239973036,223.0980448949703
1326,261.5852585017361,223.06707062648897
1327,223.7262058454035,223.4728966012186
1328,269.8181632196911,223.4536993534048
1329,248.18397213088932,223.23404719190484
1330,174.66281876195848,226.9510710650965
1331,296.1937442091297,227.30054255109425
1332,268.7400420088508,227.44421230637872
1333,211.23531705047048,226.82528614567292
1334,159.36538379939245,225.65224455027112
1335,179.07785396597066,225.16831782622066
1336,220.5208249311083,227.03609860727857
1337,269.62656555001104,227.72537823203217
1338,190.2424616858517,227.2782729794822
1339,-23.742766123835764,224.1505196698219
1340,192.61922104576036,223.18659302510972
1341,285.91341405078106,223.33993656381136
1342,-92.4740471674716,219.61558449532248
1343,-19.283414391110284,216.5538011451463
1344,135.27098300632738,214.98612735476127
1345,276.30252167155413,215.09432077260354
1346,271.986502010807,215.74072623615234
1347,240.39835681565148,215.59532435931217
1348,92.20199105077585,213.87604808803843
1349,229.15908034115355,213.47557264549982
1350,114.11338874054383,212.16963606375066
1351,271.68013020285105,212.81320367329423
1352,-35.09116563695508,210.8558067206289
1353,159.59888626821143,209.50486878122484
1354,275.0434309086946,209.4879086703676
1355,199.9184194111362,208.6778743783059
1356,260.2506558840114,208.72248213705535
1357,256.98891513368494,212.5235925664014
1358,273.2200625662838,212.8028370087543
1359,239.7300289926003,212.4353682209384
1360,206.01267650522263,212.3419209809166
1361,251.63560743542786,212.5650544002014
1362,295.9317317632064,213.77504076375132
1363,166.4897460754495,213.2624039085198
1364,273.76059533779693,213.22917190700255
1365,270.95137438633867,213.98817330131646
1366,191.81832744658206,213.1832033776269
1367,-16.75709921364006,210.87320312487364
1368,217.6973009444652,210.5490946660105
1369,-147.15303344601955,207.11622326652036
1370,263.35780461418875,207.08427203168176
1371,272.8357936383403,207.14578501843448
1372,271.98473228635453,207.05399114643754
1373,276.8249024846575,207.27881770331467
1374,264.58193733091434,207.82152522846317
1375,287.31268909849763,208.0604191419128
1376,272.2827113661778,208.1843510574018
1377,282.9084996711948,208.30618185647083
1378,177.03380076228578,207.35006067576825
1379,234.40300013710396,207.1484093444652
1380,267.63089529150676,207.0365413855976
1381,231.90503787539026,206.57980031792832
1382,302.62343465638594,207.15080349447516
1383,197.2235084327172,206.4435118956886
1384,301.1447720009827,207.64216089862475
1385,285.57065331469767,207.8542075143344
1386,302.28806567996,208.16740282303766
1387,259.1262464882882,209.15624374847906
1388,-23.86558401544839,206.73782867055732
1389,236.8207356408155,209.30226990126056
1390,253.881511051147,209.3614882615021
1391,214.7466970469074,209.301846627337
1392,292.9556065667179,209.71079100869957
1393,271.53587472628885,209.84681611117747
1394,197.4198764152893,209.67837843011722
1395,251.7957722865722,209.66056307420072
1396,222.07829864795863,209.09464550847704
1397,208.50226603207594,209.1299508801795
1398,-209.440364151275,204.26097119880328
1399,278.23243928392844,204.97201392947747
1400,-192.31608028497482,201.21785947815792
1401,167.21725729481258,200.28190026020354
1402,289.19144278624015,200.4730783184776
1403,282.79727912266713,201.55193156276712
1404,244.8616403761058,201.26346090848526
1405,195.03467992711006,201.40131478307612
1406,231.53846007254032,201.08119482989915
1407,277.4994606624876,201.48877032240046
1408,276.2204345012206,202.08567020120813
1409,252.42326846204185,202.5058183123154
1410,279.02547022863087,203.21232817720792
1411,288.65022155194094,204.02978509663484
1412,277.2897832243731,209.29357851589938
1413,187.07201671521784,208.619192726077
1414,289.5735089284834,211.5024254795586
1415,287.92197850086603,211.92573483104076
1416,273.2931312874464,212.69258731049732
1417,265.0637675624248,213.16012703651575
1418,164.1983930546233,212.18652791694873
1419,220.1313158741338,211.78703426409044
1420,279.28298670682926,211.88094662961623
1421,271.2844423490024,211.97299203876844
1422,275.28933419927864,211.91124346752952
1423,274.119464077128,212.28019302553898
1424,281.4446916060068,213.5628617952374
1425,236.99177373870768,214.07972170862718
1426,171.25464625899815,213.1764155861998
1427,138.55569260481076,212.32471045379393
1428,277.4950062413395,212.4014788840104
1429,261.2871909708135,212.53251107240962
1430,-176.08379180323607,209.02504496675763
1431,200.63277680518837,208.0694352927182
1432,259.43504379980527,207.97638531062773
1433,294.9604119863817,208.81363625998688
1434,285.1559549290781,210.07154197128372
1435,248.01954267983865,210.7609588584224
1436,281.9439265142672,211.37518987425403
1437,206.5133426885372,210.74405764563926
1438,138.46863082974303,210.22631933707817
1439,252.69840402331903,212.9907310385497
1440,280.543051591616,213.86996934400827
1441,284.3166760544817,213.85400196404527
1442,-14.973190510135453,214.62901053061861
1443,249.67464920359674,217.3185911665657
1444,263.29668914369455,218.59884822793938
1445,269.32986623964825,218.52912167362032
1446,288.0562229111017,218.68981888262329
1447,79.57536886310827,217.08158900309786
1448,279.1893647397617,218.95146273998773
1449,274.2207764317136,219.40207970089332
1450,165.28615301965965,219.91380734368448
1451,245.4614095910593,219.65162013756657
1452,280.51813486595364,222.80771314259565
1453,259.7962677951502,223.80968695786504
1454,277.2476159747313,223.8317288085254
1455,197.2717897726502,223.8052625121406
1456,176.0654625962109,222.96341057926256
1457,279.42168258595257,223.1877382537852
1458,210.56776701934245,222.56121529831583
1459,272.86792780389163,222.89259428642873
1460,239.60543738776894,223.22852189525418
1461,273.47488398254717,223.44691466072538
1462,170.92171840029565,222.19681452709625
1463,264.0343875502745,223.17226094184446
1464,278.8896656944483,223.22355164541102
1465,-55.88809047079895,219.9551569968396
1466,260.0229425303693,220.6372031476775
1467,168.11574290452538,222.48593156885917
1468,216.3859077797077,222.4728176372116
1469,167.75894517872308,225.62193742345903
1470,159.18821882525893,224.58024156556974
1471,291.6949525835761,224.76883315502207
1472,221.04143791012035,224.25940021125973
1473,278.0751883557325,224.2719030699705
1474,-14.750701379743305,221.4785766828639
1475,220.0482257055168,220.80593204893404
1476,282.2839700533345,220.9059446358056
1477,287.9424748365831,220.95628438745953
1478,249.8361775184007,221.68430815502066
1479,223.55638641088473,221.57584201775848
1480,278.17170564738586,221.6812501213173
1481,202.85127468754018,221.3907124894388
1482,60.62958047190713,218.97077394759398
1483,251.04941073852117,219.50903297065204
1484,253.89260790786255,219.03651132972084
1485,267.40333105206685,218.85483810709454
1486,120.22569713747363,217.03421442166967
1487,262.93310123100764,217.07228296909688
1488,275.60060256364886,220.06694483488786
1489,278.4941724422862,220.48367920290252
1490,281.6904273781795,220.76176836617287
1491,261.4207246763486,221.2285086424673
1492,236.27980559588443,220.66175063275892
1493,29.67671496397871,218.24315903513582
1494,196.92803888007757,218.23824065978368
1495,212.2040973442002,217.84232391036002
1496,252.81896497050707,218.1497305735855
1497,182.5535645731736,217.89024355899645
1498,290.9605725454712,222.8942529259639
1499,268.83846921010326,222.8003132252256
1500,255.86763966915865,227.282150424767
1501,237.63018269871205,227.986279678806
1502,230.7141401651267,227.40150665259486
1503,215.04315415400552,226.72396540290825
1504,232.51795747037244,226.6005285738509
1505,270.65454328177645,227.3567272073976
1506,290.98256809540214,227.95116828762622
1507,188.66275846633596,227.06280126566472
1508,-20.43706935549355,224.0962262270976
1509,194.61713394696596,223.51816488194683
1510,233.08079265295135,223.05871810619
1511,290.53486278167384,223.07756451848735
1512,201.18537907543373,222.31652047699794
1513,262.8195374262863,223.07399568410864
1514,213.36667650870822,222.31192735991084
1515,225.4314912306811,221.687022487209
1516,262.52614735298346,221.5793526478643
1517,275.1241318436961,221.67995629067704
1518,267.4706562393086,222.71267892252388
1519,271.58014584628154,223.22716722224538
1520,149.45125977361906,221.92884995291325
1521,282.90173650551,222.04502289447836
1522,218.01344845949546,221.47226403708058
1523,300.997403700667,221.74104343331598
1524,280.6474277626345,221.73307079488225
1525,292.6762081710041,222.2899151392052
1526,155.53251563305247,222.13269383294573
1527,268.09000745432314,223.4280369814408
1528,273.8738652030375,223.39182557105786
1529,274.35401461072433,223.52249380745693
1530,240.9082495155146,227.6924142206445
1531,-23.362113975144965,225.45246531284113
1532,179.77829743226812,224.65589784916583
1533,144.7661498910296,223.15395522821225
1534,184.98922284766172,222.1522879073981
1535,209.87709528871167,221.77086343348682
1536,271.8715760324245,221.6701399286684
1537,236.11686972137184,221.96617519899667
1538,265.26356395933544,223.23412453029266
1539,268.46423674274996,223.39178285748693
1540,177.4534012454155,222.36088635402498
1541,206.7183709526233,221.58490330300637
1542,208.72859479911764,223.8219211560989
1543,295.88697363787804,224.2840444004417
1544,220.21017045149733,223.8531792135197
1545,272.58163819742106,223.88569693309745
1546,279.69973931311904,223.80213209711764
1547,268.72216402655556,225.69360004875213
1548,273.8024129114729,225.63973053046925
1549,230.69440172829877,225.2044667834351
1550,270.0218223733604,226.25182347697213
1551,275.88184259355467,226.55602780699704
1552,282.1870977166377,226.57271743550388
1553,224.3758566374738,226.21851332392708
1554,199.09346214059565,225.43697178558574
1555,215.65681221442958,225.62082201000354
1556,255.5162755078108,226.41533013911953
1557,262.5348818845727,226.24646213210573
1558,-20.153384687941582,223.93925061503293
1559,177.4097766863497,222.98466910385744
1560,287.3062713166355,223.46167744314616
1561,231.00716830731844,223.03700028639386
1562,293.0970002513479,224.2587531049044
1563,267.76944979011193,224.29610372730275
1564,247.3590601704178,223.98079767206244
1565,295.1293325269034,227.49097190203946
1566,263.7596854229726,227.5283393309655
1567,278.0165193423368,228.62734709534362
1568,263.5470345650236,229.0989583631968
1569,247.7108374068871,229.89847728547846
1570,228.23566874150322,230.5889517846409
1571,276.02149611222427,230.4322172199274
1572,229.55441586043847,230.5173469994306
1573,188.68118933420138,229.62340700921527
1574,282.35597303231566,232.59447375333582
1575,264.0126446501881,233.0341179427825
1576,202.01949154329637,232.23147315768213
1577,275.7664344116721,232.109712753433
1578,278.2397291212356,232.39374826946135
1579,275.9478626053502,232.91766303140602
1580,193.37351945294552,232.06968116946166
1581,255.69480268414802,232.59811644942772
1582,-108.01234132401154,230.91169723146854
1583,221.59374276465041,230.61714055172982
1584,277.230848877542,230.8505229614266
1585,265.2085798816945,230.82857544972288
1586,273.64471932302774,232.3627656715784
1587,243.0080568220519,232.16351522748883
1588,283.99472355572146,232.24745643740957
1589,252.15610903807988,231.9840758033675
1590,266.79057517075665,231.83507728129328
1591,207.1316892172643,231.29218692670244
1592,261.33799040925874,231.54276877483616
1593,281.5247513409866,234.06124913860623
1594,-174.77018144009207,230.34426693540456
1595,221.48035612265164,230.43702952318904
1596,199.00290660605614,229.8988689395445
1597,283.49431671518386,230.90827646096466
1598,224.12108079993962,230.23988154350937
1599,284.8205725287339,230.39970257669566
1600,255.5944315181949,230.39697049518608
1601,256.68575628156736,230.5875262310146
1602,288.7068258482094,231.16745308784542
1603,-218.11874132059847,226.8358341330994
1604,277.67205564833694,227.28737511487904
1605,191.80009450846617,226.49883062714594
1606,285.0409617489098,226.43941456368103
1607,207.49564836687196,226.62774346268637
1608,170.95063080386564,228.54162046427996
1609,269.16477608963896,229.28709688570672
1610,278.46932236054795,229.74098218278266
1611,267.8516112533059,229.51414966749897
1612,-24.27067815740881,227.25958909517053
1613,210.10284593581304,226.73242218026587
1614,275.3851352670099,227.3526067678489
1615,295.02281539744195,228.04852000951647
1616,230.81345984005728,227.7313931343872
1617,281.4495110354985,227.79464692630526
1618,209.24877300370713,227.2124280939492
1619,-59.01971926546427,223.90642944283175
1620,228.67130244727628,224.69862986956832
1621,273.94991599945155,224.6091116645078
1622,272.52407353187516,225.15421791523156
1623,125.59529939077538,223.40019687213265
1624,273.4470517185948,223.32819311169223
1625,221.78613560188165,222.619292386001
1626,277.58051521992445,223.8397723818697
1627,205.34594646303742,223.21233177195685
1628,264.4888484409455,223.11848160433593
1629,266.02241446748246,223.03516560290353
1630,286.5865024359266,223.49194813210764
1631,191.78150595825704,225.6433843314417
1632,200.85469211710918,225.85414827829013
1633,179.91267563666054,226.2056135357464
1634,271.44578850769915,227.0701791923468
1635,-127.29820144820741,223.6984262249776
1636,245.70468362407283,223.43675730089407
1637,276.1180971736345,223.83676957541672
1638,202.89312024701692,223.2130651382935
1639,266.3608019611966,223.19203079047796
1640,116.68320477489627,222.58432882577276
1641,216.09120572124385,222.678057173459
1642,253.42970381878953,223.12506826365575
1643,-38.58555487315175,219.7803429785454
1644,271.86857215713405,220.29692699560175
1645,168.547986007282,219.25659047370036
1646,250.50936295231097,218.96468671009228
1647,188.60288185993227,218.16349388842602
1648,256.4925807231185,217.9903955665425
1649,224.41947521782163,217.92764630143773
1650,-10.460080095073195,215.1228272767534
1651,272.68527614553904,215.09086161227322
1652,259.9015678320127,214.868006313427
1653,301.61147840551024,215.64036253110734
1654,264.08650207673634,216.29029293046872
1655,275.48608137051303,216.8885856220296
1656,270.40330646205547,217.03745593157203
1657,205.83602939366546,216.47046740666295
1658,184.90787292300882,218.52107998277242
1659,233.86371287098476,219.08561934461883
1660,285.59106452109086,219.06846727666337
1661,261.3226064409639,219.3716216579998
1662,-129.58173125330822,215.1448343429533
1663,200.40944641482912,214.47123430920044
1664,269.4013913662927,214.6916576211592
1665,292.10228716904726,214.6613871675806
1666,-130.2397119000989,210.7213931943499
1667,286.9272933665761,210.81050093459228
1668,177.70875343507214,209.95211812329273
1669,258.22993750234764,210.05730912424735
1670,198.04003795218742,209.75535281635425
1671,270.7594867291751,209.70273272252373
1672,275.4037245179793,210.16122580909914
1673,264.06320078798035,210.91504592363694
1674,-51.639643147123635,207.57508976184255
1675,266.5528068463253,207.60049138380393
1676,225.5169603270093,207.83546607164106
1677,264.65527235677445,207.72435445109204
1678,187.2205414865333,206.814162574745
1679,269.20253225886125,206.7467092712801
1680,256.14930809603504,207.37446715771105
1681,235.00400745613317,207.1675592054309
1682,208.16257364904487,210.3293083551615
1683,230.81505367648356,210.42152146427983
1684,205.52975921219405,209.7045105676263
1685,200.55644847687824,209.05798925357817
1686,266.4902408541525,208.98644446888937
1687,201.69604644203378,208.5733243650892
1688,288.9266165752792,208.6226432952848
1689,248.9465365610104,208.59054757051413
1690,271.88885561557674,208.64153037496231
1691,282.4197100363558,209.39441058315322
1692,219.31486508992356,208.97417932995992
1693,265.94755588294913,208.81840737537954
1694,289.6234492179466,213.4623436819599
1695,200.7804035412965,213.25534415614635
1696,245.72465365673187,213.72256162665312
1697,265.24875635196577,213.54010602302088
1698,265.39393328377014,213.95283454785917
1699,262.5589993498885,213.73021881607073
1700,263.4669236521255,213.80894373741
1701,249.02738906184098,213.7323600652128
1702,169.6111136419611,212.5414029431503
1703,101.01944306852415,215.73278478704154
1704,260.2695742906345,215.5587599734645
1705,169.90504569907097,215.33980948537052
1706,214.61275197320856,214.63552738761354
1707,241.59568189857765,214.9765277229306
1708,286.4196928634446,216.13121834352637
1709,-32.13691769578506,213.11820140567215
1710,233.5369003743216,212.66887718580992
1711,265.4923367194166,212.64528444047102
1712,275.1103747550768,215.63909496959587
1713,282.629962373573,216.36436613397345
1714,-10.513038048312424,213.50538440082022
1715,256.5044529520337,213.12020077636618
1716,228.28106442593764,213.09487682222493
1717,284.7709659148369,213.12809137101837
1718,258.82924648443014,213.62389610582562
1719,247.85342709120417,216.69262756939233
1720,253.05513662343782,216.93646591115393
1721,148.54959249429618,215.68246267610238
1722,257.40968229950676,215.53131876377864
1723,171.33736935090775,215.98873946337997
1724,271.3680666362536,215.9679496125565
1725,128.0838711635099,215.03092696817282
1726,265.04493547461834,214.9055711707198
1727,246.37609587817377,215.31587266487114
1728,237.46682733313793,215.04565245379308
1729,-184.75653310160513,210.5378629781022
1730,273.59445722327297,210.40794252597567
1731,263.9325512185513,211.12945297857857
1732,297.15719214156115,212.09247797882307
1733,277.13560882079787,213.06470731066446
1734,268.000350672509,213.0302529323125
1735,175.83920562137197,216.0616270030083
1736,290.7907616694773,216.51248778346238
1737,266.16343520700246,216.41294116379606
1738,275.0023089786506,217.13403305111243
1739,271.89845187683545,217.1894095502688
1740,274.61747956506144,218.76875229817048
1741,188.08131258345202,218.48865336679256
1742,274.6539855316923,218.70089618392154
1743,275.65239497668205,221.84327568241991
1744,176.7860948028941,220.89245090887746
1745,214.1239874974657,221.34821092377936
1746,-238.5002218437652,216.4581150758186
1747,232.1146839383061,216.89323309660233
1748,163.37072141254745,215.96201450349665
1749,171.8490666516508,215.43631041783493
1750,274.48471486725975,218.2857583674583
1751,213.2490511567534,217.69139611757038
1752,265.4685284375229,217.7470657236255
1753,138.74960096718723,216.11844694924224
1754,262.09584212745335,216.0985403497494
1755,284.6611593503428,216.19029112954775
1756,264.2002149189185,216.12826021411635
1757,-30.115431517151535,213.76874560500818
1758,-27.934157902127453,211.64032529675686
1759,288.1489679292666,212.18317784733964
1760,277.01691954197406,212.09743639754848
1761,-249.9400794309815,206.98480953882907
1762,240.9653535587909,210.69028038695004
1763,277.6155534714241,211.46234145751595
1764,250.66505152397704,211.27497805909283
1765,275.84364826612455,211.1123916700636
1766,269.39009474925933,215.10868973655718
1767,169.57130891562173,213.93512989204763
1768,285.3611416389657,215.01165377408654
1769,252.95677071098527,214.95892210617293
1770,270.59648154406494,215.6844865420917
1771,279.1964476591519,215.76885615139147
1772,111.91132891074484,214.1339321953191
1773,270.71374849840754,214.2004376724234
1774,274.3998050010142,217.46083215390482
1775,260.25118811577335,217.3978159665993
1776,218.53292531820688,217.32797561651125
1777,246.40837410366692,217.14550663398018
1778,-15.262144332973804,215.12067977578508
1779,220.52159425996416,214.63387039579612
1780,269.7349244108786,214.76972655894454
1781,242.85093734493302,214.84819585783254
1782,262.10319559818765,215.38760207732398
1783,251.07039318668959,215.59015547242606
1784,223.25690102490378,215.76742689055314
1785,-94.2781212832274,212.81908119295204
1786,229.980665305545,212.45398543746597
1787,228.33637512703055,212.72038872431594
1788,225.52367984405092,212.0863593570037
1789,232.48233877679002,211.92171737916146
1790,236.67017539910364,211.56953057699673
1791,-178.83904085870796,206.9569430680461
1792,264.8023448383635,207.41181786553054
1793,290.6344989033842,207.6586872957349
1794,251.9782598196394,207.28223540175182
1795,175.84497839781852,207.03288115031708
1796,203.23328204249162,206.60796743417464
1797,176.3095000933581,205.71857487158857
1798,213.0410343149112,205.19504588189997
1799,206.24359036674764,204.63189179206856
1800,257.757035456254,204.57479291010984
1801,158.01083437249974,203.66462736321643
1802,247.09931468455892,204.43950937364235
1803,265.44302620309145,206.08374520498805
1804,285.0927334927321,206.33197679700902
1805,164.72818098193025,206.2802081498376
1806,190.96611296536673,206.04374175975917
1807,231.95541370714176,205.94733907784484
1808,192.8494650091925,205.0116367993023
1809,224.86980934601303,207.58170406972025
1810,228.96496675033092,207.53598473348043
1811,292.18356921541806,207.8028970584404
1812,266.8479307732938,207.72027261862257
1813,277.769512845392,207.67166812334074
1814,201.95732511553115,209.7963717549792
1815,215.5822434967174,209.38714966042605
1816,252.27432032041852,209.62708221937086
1817,210.55632170103888,208.88493577723287
1818,256.9382342310277,208.86602565469886
1819,-155.75726904678618,204.82991869331897
1820,177.9113427344875,204.07848075442948
1821,284.8657436988186,205.44164226647473
1822,255.4874625629697,205.42242006910936
1823,291.6995451066417,206.6260418266667
1824,272.94281014031327,206.64178926170732
1825,267.95779533916607,208.04052850346386
1826,285.4420955849963,208.24450010456763
1827,-137.5741777444846,204.40499736834101
1828,292.1332472030806,204.95166156704047
1829,252.39305961609645,209.3231574942174
1830,273.5061544560851,209.32227446654557
1831,231.65982216905147,208.99954717605058
1832,169.54540427799068,207.72342929741484
1833,295.83602054704716,207.91043341467733
1834,271.24249740162145,207.9428548819685
1835,187.75435691078513,208.06200639486255
1836,-83.26388503059661,204.32145992786187
1837,186.33422612738502,203.5231678370657
1838,253.00733902262206,203.30321813750538
1839,31.58324513066038,200.9000660700437
1840,190.31407396921603,200.0570320140852
1841,276.2486280268922,200.93870516851962
1842,242.8735774495235,200.62090108769792
1843,197.88058342644274,199.84318297219556
1844,268.77058516763964,200.763027875843
1845,306.5332045804456,201.68712004667282
1846,257.0865747831648,206.64298801294208
1847,268.7102496727538,207.00894367028658
1848,277.342032851995,208.148656784681
1849,221.72554092008065,208.64742152736528
1850,271.3509482691246,208.616083861384
1851,162.26878620434385,208.10628121185985
1852,181.21253353129288,207.2637212627976
1853,202.98468942680753,207.9060721473938
1854,287.5994141408394,208.16110786752765
1855,271.4508818522628,208.02900509254687
1856,235.60416312051237,207.74304457456282
1857,210.97930269146428,210.15399191664895
1858,269.76222551528514,213.13095575082306
1859,203.46494642873398,212.28411553581773
1860,277.90578845844493,212.29300422498238
1861,273.0282006916216,217.52268702620844
1862,278.9743825536251,217.9027773161568
1863,240.56432672499105,217.53226504869247
1864,288.0699278232411,217.90631381168515
1865,285.90854240605825,218.00696275308448
1866,235.44208425749434,217.66748264816684
1867,269.3013358214351,218.66478291722498
1868,-144.48418363428948,214.3663296644924
1869,214.7304652824232,213.98406661020678
1870,129.22512813809658,212.5703530761471
1871,155.48928237910422,211.33328142334665
1872,265.52030761171284,212.86937121035632
1873,254.48324650344802,212.70706619040672
1874,277.2560293277437,212.73562843367398
1875,266.78977914055895,212.80101434392185
1876,236.55029688840665,212.98118805962386
1877,148.92956561084037,212.00639997469557
1878,290.09710033695467,215.0599924213949
1879,264.22901507489485,215.4970666295442
1880,271.26679332424806,215.51238531867793
1881,265.8820689478201,215.74269663470676
1882,258.0564838943569,215.70222951766846
1883,156.4206864956496,214.75573245075805
1884,271.26777138046646,215.23584115431368
1885,256.36695037484964,218.7422918708945
1886,245.90009746126458,218.90148619245164
1887,298.39975449011547,219.60211998608244
1888,199.0340509202391,219.33722369684438
1889,250.89986491125043,219.521398958189
1890,269.14538647301094,219.846151068928
1891,286.000337795327,224.49454485546838
1892,173.54672490182872,223.58198865610302
1893,242.29150285259823,223.09855869559513
1894,276.8671974048454,223.34744807144722
1895,279.44423109994494,224.38344059846852
1896,268.89726823960825,225.04008046043964
1897,182.86045131049843,225.10558997261109
1898,204.34963773485845,225.01867600681055
1899,272.1876896732805,225.6781169998759
1900,243.62218342958244,225.53676847960915
1901,247.429020810926,226.43095034399343
1902,226.40178382272484,226.22397503537508
1903,291.82616622647305,226.48780643560895
1904,279.179995680052,226.4286790574821
1905,272.8396496334035,227.50979374399685
1906,271.3753367780105,228.31388598212328
1907,277.72412318712963,228.77157307692315
1908,271.26272610425474,229.55570568787377
1909,237.93283266242352,229.6863359210379
1910,254.69156550917268,229.9436019086263
1911,-41.485780688768784,226.6069084095844
1912,224.06804579435484,226.17910955979502
1913,274.0421354586284,226.14183578592738
1914,184.66276398309952,225.96889017460308
1915,193.49211550410874,225.747988894677
1916,280.1199185955241,226.02644487742805
1917,207.21684852386358,225.99305014565627
1918,262.4481061048563,226.04814886439456
1919,252.21733508151593,230.1278949056776
1920,288.319086640335,231.23197234473614
1921,232.30497819285787,230.7063646896765
1922,225.40361428124228,230.40552620685918
1923,279.3825493623316,230.28235624941604
1924,227.3616281222894,229.82654442923584
1925,283.88659622760224,229.98583243812018
1926,257.7999141650066,229.7094106239203
1927,211.3545824822346,233.1986982261875
1928,-37.36953276910741,229.90367042646565
1929,270.98243210401176,230.08956415134483
1930,276.42733152055115,230.11877592198942
1931,263.5931053139464,230.4381087534384
1932,272.22191944061206,231.4648739050646
1933,299.28559622510795,231.49936966184524
1934,276.1492400463833,231.54843708829284
1935,243.63654506290192,232.10725896981404
1936,258.7089443593204,235.5269872637132
1937,275.95235623365124,236.42316856477584
1938,281.06338457514937,236.70372902030115
1939,244.09981125776417,238.82889468157217
1940,189.87411483357937,238.82449509021578
1941,232.5331849911749,238.38734065985864
1942,279.49047667432075,238.75350965210657
1943,274.2459961055117,239.51716377889724
1944,149.7538193352337,238.32699612057317
1945,262.6265685809973,237.8879297605787
1946,266.18060240801856,237.9788700368272
1947,210.83149958241208,237.40008253592384
1948,282.8956321387833,237.45561852879172
1949,276.8757792609223,238.00712091220015
1950,260.74551025693523,237.90106653207826
1951,287.8436172877622,239.1568148429125
1952,190.16782310543067,239.24636773865382
1953,277.5793115175736,239.9923139595615
1954,284.59645111501055,239.96228432930323
1955,275.95252032830297,240.0073007140637
1956,262.39852254152476,240.27524430827373
1957,185.69454120491537,240.02239669340824
1958,173.05146220717592,239.05528906032717
1959,193.43000777043005,238.9549396737441
1960,246.2113968364869,238.63799575752446
1961,267.36591476112216,238.58137289821948
1962,161.6034515756549,237.4076635884398
1963,231.18530139087835,237.31387333509866
1964,279.2844156732334,237.22601821359854
1965,253.63112228547072,236.90324401239272
1966,266.8480698149956,237.2173038679677
1967,227.3960315816489,236.79825082556985
1968,283.15783899439754,241.07467105185674
1969,213.67158366696611,241.06408223570216
1970,225.76566383418736,242.02948759266306
1971,284.61864524659427,243.320781221338
1972,215.52567463184212,242.82083489153928
1973,253.8618314527344,242.81462074103217
1974,237.21226323967463,242.41418308015147
1975,182.04015040405818,241.56668679278647
1976,238.97255857050732,241.5909094096074
1977,-188.77082395690482,238.21390551393
1978,-57.64481034373769,234.7364864071231
1979,285.2638523089263,234.94683477946347
1980,158.36524089721854,233.81781925519314
1981,243.699691767882,233.59599548339375
1982,202.5973323153798,233.04140396760397
1983,264.0995361073827,234.11819246372133
1984,263.88360623138294,234.04435081223045
1985,243.43953740470525,233.91507668252905
1986,274.14879605134456,234.19756366842984
1987,211.82248155011266,233.3317909390298
1988,277.06960441733185,234.11214647400072
1989,239.95222797063718,234.00267010459459
1990,205.678202034659,233.36799826021104
1991,188.64623878398527,232.39445727009763
1992,170.16285688305413,232.36061858990988
1993,158.63002183412559,231.5240037797251
1994,264.6023172341317,231.40135497801796
1995,167.9133278055396,230.28604594507394
1996,251.5220511775225,230.11229377445306
1997,302.49609181894766,231.30865017953755
1998,196.93948833557388,231.23454868554472
1999,275.6306821308597,231.26897861012054
2000,260.45638945616156,231.43732067038633
2001,188.90936830739008,230.852124145351
2002,268.08471098989867,231.26895341702271
2003,234.77306270612718,230.69842238181928
2004,-4.639792798267351,227.86022449703606
2005,247.18684374301162,227.60369643813218
2006,262.87426086957925,227.51868567904782
2007,287.2398993886689,227.6138434410632
2008,259.0583183342861,227.49179936336353
2009,261.55611616341287,227.72803219837343
2010,259.42966266168094,227.77541316989854
2011,284.36960152139955,231.03396699200024
2012,240.936146775677,231.20264800181343
2013,102.19034748769924,229.48413012210415
2014,206.58876917778994,229.70339017405107
2015,215.41876631333474,229.92265668214327
2016,261.87842659694445,229.7402417621575
2017,246.09215207379518,230.12899479765682
2018,-28.106446526390144,227.22344927134432
2019,200.81042781194637,226.7093801986486
2020,274.5316052014041,226.5715053842593
2021,271.32785461691674,226.96173414849997
2022,243.57355854339275,227.1434335911215
2023,161.81827255175992,225.96779082301572
2024,187.48481546598143,225.56902269645266
2025,113.82847188109879,223.8684414529876
2026,261.1239919254623,223.90168223059217
2027,287.08524712515316,224.65898887702136
2028,281.1244276116296,227.84392848082874
2029,244.19928222035668,227.5760969819922
2030,177.1039234989479,226.58286290177617
2031,282.6011276972272,226.77294312560898
2032,213.0125726633474,226.18084965783635
2033,-89.71437636395525,222.2908499319457
2034,231.8328455357489,221.84768598683934
2035,269.4325827182374,222.1056463633927
2036,270.57723401554415,222.22432925995494
2037,264.77485711638275,222.11255426878222
2038,280.42395220047774,222.10615994503553
2039,264.2773267585517,222.3079351000434
2040,196.12543277419172,222.37044827944956
2041,151.74597349581137,221.56257616449588
2042,296.55324100222526,221.73320380777488
2043,194.11912756018523,220.93193512232168
2044,153.4850363210891,220.96924729218023
2045,193.93645006248215,220.2823461069951
2046,156.80394075397928,219.1885794904547
2047,255.4005137609855,219.63426963224046
2048,269.2341661252815,219.49765497210544
2049,207.4268718146396,218.8031658976426
2050,258.96240799962806,218.78533487506954
2051,254.93680890847997,218.45626679127668
2052,239.5487011327792,218.95007557155014
2053,255.06518838244523,218.72493434019884
2054,274.88585741789905,218.62782840322777
2055,189.78973273419535,217.76620052728668
