Score
-788.5997551864057
-1155.703354329439
-172.04977734013016
-265.53435980824975
-564.4147738729503
-389.25864432106624
-104.20270022731374
-139.5690252512254
-146.92227606639244
-124.94774525289782
-120.77035613213292
-9.341830514627574
-0.979797364529901
-119.42196228437074
-105.97308828401466
-181.6049680206633
-322.65808996458384
-197.49193225320766
-136.63534250440952
-127.14607536253197
-29.776964936594666
-107.02222787125515
-126.92554800571799
51.96842781893628
-138.4838763691316
-338.4557982572841
-305.0570930801843
-201.91423213302375
-330.37027895509493
-313.45779166730426
-55.7309907608861
-45.836103369546635
-136.0439138497199
35.2654793967271
-41.700798140471136
-112.15362824363301
-113.57300453010618
-56.42323607763978
-103.36422931918258
-64.25571180833342
-69.97756370535335
-43.66448072795845
-89.86320795526751
-210.90750556309922
-354.33521276057354
-42.54307240066394
-22.495507280024384
-203.91316122598192
-63.88343409336444
-49.53694741520319
-176.2266078651254
-128.3806798660835
-162.64267192396312
-135.0114285611412
-165.1639405549571
-263.21777733172246
-160.6113673922305
-186.62683790949006
-18.766503214970214
-218.3847819748172
-180.54660122178768
-121.45795829950534
-70.31728004393958
-129.7616411997983
-190.26021784326423
-121.04677072048486
-165.7321117291526
-163.68214769432518
-177.0861599502025
-125.47100649200118
-143.61975969024013
-321.32053350369597
-142.70620244652196
-78.98189509226025
-189.8514487899142
-203.14672409337447
-24.974915146012677
-156.835077962751
-160.05778633738947
-119.84670918276146
-122.42071024027173
-205.8852925568718
-161.94995726925112
-31.31230498659727
-208.30165773214145
-202.52182892029157
-162.48151798232357
-207.22937296266585
-156.70615878070407
133.39105592383154
-167.15008374118386
-125.88723042404784
-228.66366623468866
-82.19330284397827
-243.25697771858677
-290.7272954715656
-43.010646003265194
-242.37109149360384
-192.51440265672753
-142.2481185950578
-68.41528563022696
-193.43641907554866
-162.08327789271203
-133.01940278385786
-298.36027167629055
-163.2356994437135
-206.06506042553553
-158.96599917725814
-62.12020145349888
-179.92396472920024
-239.7900485106899
-34.508652027604825
-174.0234360088893
-268.8267331359543
-119.48443688029883
-132.80123803046774
-208.23300156821568
-141.6794013936509
-206.0010974389952
-240.83872122330735
-179.59595474157402
-78.08433937199428
-97.05046828527443
-161.17567006581302
-193.8921792283605
-191.98371160374037
-155.7879242758067
-156.7934519874667
-215.11055414647737
-166.24717657409326
-87.59185547227179
-187.29200431186868
-177.3175988776155
-192.5007748070568
-204.402564366369
-239.50298440526072
-124.22494060495656
-280.98756200981325
-125.86087456384072
-303.2857281439809
-197.18394788098476
-193.02235679305707
-188.3732216995723
-182.16595021663252
-178.28653982515561
-266.04647961970727
-163.7447864146161
-158.21061759131572
-68.72689069429126
-117.87232383644177
-199.69482659613533
-62.9883451230179
-204.89395092208693
-100.73741233342103
-289.91839073063386
-234.16467728736802
-191.47377998349234
-124.77195334738897
-15.942010654623658
-168.7854477750148
-118.15781414731975
-190.16125098496275
-154.00324385894243
-213.76954921059982
-64.62267424176105
-94.70245425268112
-31.419621585450045
-172.22933022501283
-127.69275444943464
-164.97162451958377
-122.51671961965434
-209.7797068652642
-70.54830135722113
-175.20350230947219
-57.15147017874884
-287.4707204259269
-204.40276377422725
-214.46221910160148
-151.33244773461286
-147.01075394516542
-153.17469676371334
-205.8030032544243
-43.7509461262146
-168.43899280480485
-182.8980510319763
-181.67436854074762
-67.74277150364676
-231.8223588386358
-31.96063605482162
-215.99126678767004
-257.3549284035065
-243.04876711938346
-202.67635001144603
-34.73569728793875
-284.1219959739008
-60.431687122268336
-176.05116225055622
-291.2140984540939
-150.3607561606742
-333.1321908644891
-115.81594141257835
-117.22381789702442
-104.0941520757064
-167.6205933147492
-140.39114947840287
-86.62640391520034
-328.0934759549778
-123.53907022784428
-121.96996586817333
39.07035774815952
-81.5230518172107
-336.8156949576625
-137.45408988866535
-45.11349085094852
-151.63345186597203
-65.75801063896067
-309.197761918968
-143.36374244757164
-112.13058725434084
-40.89670330235654
-151.50701702678722
-122.37131940172225
-116.36454359805187
-146.13045626798174
-172.937625342112
-60.23308085693159
-255.68439481873443
-91.60487295952284
-210.13215826248785
7.3754368523822365
-146.10346533370844
-140.70217395547627
-105.83666388005236
-193.14279177097538
-14.335499626310067
-207.94203616389314
-137.45748382170473
1.7852295232089546
-138.12047889315215
-34.563238229834866
-20.318267437483172
-223.12292772324759
214.9315176424003
-146.96724392925083
-263.15544520558353
-121.46557336870433
-110.63036912059093
-146.95774641005767
-28.28448938699924
-148.83850961418477
-98.27667206866666
-107.90840050030229
-237.02195110984053
-12.67840811839578
-69.43126237653838
-15.80074386373056
-65.253517342366
-118.31160554818595
-88.42393547516373
-73.68826572272805
-57.57977569034693
-117.15934566920905
-208.080077831528
-93.92111372303945
-135.75651520318837
-53.72579940707543
148.74220817846583
-120.81187396854982
-184.81381855842363
-93.14221570378865
-178.89880003505982
195.24862033632635
-191.83438310492457
-124.0383427963061
-12.73941409457197
-125.65081865064687
-65.88590201085475
-48.60419377825697
-3.4163692994990384
-40.584500681524176
-208.5203121162497
-169.14868807507537
-52.555406055553334
-71.67866799447144
-139.8561203826215
15.036688035322783
-45.073689717307985
-75.04222943257564
-97.08343551098004
-63.17426960987298
-61.37350454878299
-101.90345475164497
-160.05056810118393
-291.37363390331876
-299.5730347749162
-209.48059122690304
-73.18928403512516
-29.000262714033553
-185.79570922491592
-36.97244188849753
-44.976565750034325
-166.92257413801798
-21.596500498018287
11.66815165077837
-35.85217613457543
-118.72108703583487
-36.29384401790837
-21.623095044273427
-22.313028456152594
-68.69398132789546
-77.90319867562076
-67.39004298834125
147.28257747556705
-82.20613073351223
9.22636575093918
-50.212136365548695
-70.06342575029032
-62.766403668463795
-63.78036078646626
-119.26219188132143
138.59325820425727
-42.74003197880584
152.67806183553103
-118.15568062769506
2.0218238040061607
-45.59111648702635
25.08622302227461
-83.4166183422212
-93.25507751767314
-137.23056850552712
-96.75412896562231
-120.88923375386501
-83.08269166954571
-127.69786985266457
-13.020280305045304
-74.25759496705348
-45.48827177888187
-15.311392587303203
-183.41165600987614
23.79723878567728
-94.41521789196867
-185.48567378624122
-146.28279983841747
-81.20658210608431
-93.91846104135143
-238.28905001559679
-39.24076373040959
-136.85859576244573
-23.93012954200205
-8.734873034250569
-78.14851642877127
-18.514849285132684
-86.33869975514106
-76.26791218756573
-94.702987967997
-131.17818509028078
0.9248738902008427
-208.99110289120284
-3.7015510106120644
256.53260440312806
-179.37051197885114
-172.87878681558897
-131.0927642406577
-187.13967122137097
-36.42131567895687
-174.90505159793673
-165.58852674245358
-199.15087870215152
-136.22286204380123
-96.68198410031965
-146.15962972742565
-235.37115116551192
-168.642787008093
-268.0262825498287
-232.94702506072605
-170.22044677208305
-201.20097097656685
-298.91419652547677
-96.20463816770105
-182.73843501214833
-18.663194556152163
-56.80720766465294
-185.2645569764968
-111.89972413423897
-85.78478131783234
-174.18421050768768
-65.52610308318832
-169.54932172161048
-268.7720641079436
-223.40035809702266
-45.796556952230574
-212.51161837710333
-106.70197600637252
-117.63382103219935
-187.52576505194133
-68.3660947540548
-150.1790437248744
-47.96027842385451
-181.68213682767157
-109.60528026619033
-39.44024256473354
-47.65956634053469
-92.27302789675815
-42.70419879769085
-47.24054692681694
-152.54290809567027
-47.95469669905599
-250.77133394369224
-198.6496804682817
-136.90500577506555
-205.12560278721935
-55.46673275712991
-68.6433239759242
-55.38325310226687
-133.11550375573663
-50.199527747605195
-7.492901126716918
-85.10240112611719
-105.40530761400153
-63.564692424233776
-57.48941657641705
-55.75606622253329
-92.09136857141816
-58.11318119253725
-107.31356589880113
-46.68042672389255
-64.42900528827738
-105.31006588595879
-77.03218118165229
-164.84313475513375
-58.48699249698468
-164.97612377588354
-49.54503492218562
-125.38470796518936
-167.0636547282997
-35.66851211504199
-228.03096569010978
-80.84656356666595
-25.536921792504945
-49.498586550267575
-41.5219734679868
-54.990304802525955
-66.38748294401488
-123.42204326195372
-49.602397667415346
-123.83111698035081
-126.87428353982249
-39.8124741592906
-58.43679610541886
-105.4638746602595
-55.37306012550672
-44.323740525338735
-43.09944194553276
-58.48611981800496
-94.12737576728681
-88.5904560563355
-62.67832704136768
-31.69577229379716
-80.87907108625564
-55.835156198300474
-51.387144644503294
-109.76816920373432
-63.30852774907647
-61.41427239543024
-87.1155667860294
-53.965583752363486
-106.96224842812259
-27.857500288264138
-27.775049635249673
-85.95743227194133
-100.59943931689939
-49.81927368583568
-53.37618224300914
-42.393715928525914
-95.13140123645036
-48.37349703809027
-69.92836103204307
-55.30181804052994
-60.30110948282762
-97.88284915112146
-102.6504359920391
-29.128183819493223
-55.194526536981286
-76.35676926811585
-18.8118327722171
-29.883789962956797
-78.52987426357468
-53.52670342777482
-84.10453754795834
-56.12081588282844
-21.367524141724235
-29.62055665336663
-63.04796933841557
-63.70810510064007
-30.527720788455113
-30.17312954283014
-50.284708814293964
-56.231446016066066
-77.9598705610139
-94.83813788080312
-85.14552281666396
-76.79494262453409
-160.7470513964356
-87.52054479908307
-78.22466136784458
-21.788361277097284
-52.766637413289324
-63.67708705058814
-78.1439180341817
-50.01334007002592
-28.691382979860304
-54.73234966313358
-75.11102173894379
-39.43241546630478
-24.70455781565725
-11.405855326454605
-63.09553051848819
-100.08640601874545
-69.9860353849954
-39.68198573022835
-94.93088416373439
-29.53886658811868
-28.03359256675796
-65.73493009324508
-47.28715531155054
-16.949657212588647
-104.97381752980688
-55.188283656525265
-62.37350730560719
-46.30882776443121
-29.03442052235663
-68.19954444034101
-26.09691692143437
-63.30624772295026
-75.43951807444749
-43.337985078860555
-41.48198276974969
-94.1828458026132
-55.705581862024296
-24.083194684462757
-30.170493016275728
-94.51822595000279
-86.62405535612713
-52.16875760197987
-28.69768214583748
-38.638956378229864
-64.1650207826539
-44.42360018164388
-44.016566723559826
-3.3090672166261603
-63.54234601530952
-63.59461534674631
-41.62143828947807
-94.16596688687686
-18.937340854682258
-11.960079667578821
-21.786075348954757
-47.44048971522939
-63.350731332301294
-68.56040092162571
-82.41381103370615
-45.1515188752094
-40.29057881931438
-39.419197978404156
-77.91211366940281
-83.25242427055628
-72.36315203085077
-39.96959585952611
-29.97152576671199
-49.39250688828649
-48.67803879610426
-41.76114213955366
-53.11806660477976
-42.43953973045046
-46.3501193863363
-94.06808460174659
-71.95669263258452
-42.88788190725672
-29.483874388867427
-91.12099332111681
-40.05437183198437
-25.27571011249895
-84.09137266819762
-78.43625122840757
-79.22464234282945
-39.303743288113445
-61.14961139542033
-22.721238641098576
-61.690178199548676
-57.80371442473264
-98.51417144953878
-49.37865474897593
-6.470197818566173
-67.621744880466
-17.71972361938041
-35.552822961228244
-41.26275365022504
-67.94061581508599
-67.58346881644557
-13.106507692616626
-22.009118495645687
-91.76769223752291
-58.02982777788557
-61.246527594711395
-44.2148920275648
-106.18484596410273
-58.88519046628792
-56.19137283400225
-69.82571884029859
-62.630070766223774
-53.597134974011816
-45.06168468975719
-34.23273329440072
-29.841055737581414
-62.65990025982073
-66.2806380791862
-42.46348983041675
-49.308427636585
-67.2286157729124
-33.327918692173995
-29.655024251632824
-73.43096592570959
-25.651569275659586
-72.43279628093082
-44.95456507266873
-27.766155286851575
-49.89074154194288
-27.128032361451076
-79.43821156212934
-55.38027808241303
-70.48819776609545
-44.831282361826126
-10.372811943167893
-73.90871993120915
-50.086389148804685
-32.270604531081034
-27.745090588831513
-76.15020688558349
-62.24796362530942
-38.49242590579096
-91.43279866979795
-25.012874266217953
-65.27739700752895
-73.8797978690261
-65.25487832734305
-83.50658306487483
-72.30425142602965
-24.78950692500917
-30.253855726578585
-58.47025504961605
-42.111846267186564
-90.09428038346307
-43.24928400294251
-51.71662246575028
-41.46287845854851
-89.2671323605048
-66.67772257312714
-41.03323261713479
0.69664114280845
-111.63542882516171
-45.349597834782095
-73.87255872706588
-88.00526640898683
-61.10825896160106
-53.42454210493163
-67.40613312804004
-65.90005896395341
-19.538761378480046
-47.53867412751698
-81.23698936404648
-98.95647251611923
-23.94712541897449
-88.23572843520692
-33.26132121637479
-41.60729545805188
-49.85087395327554
-34.18727290268877
-80.88244094862699
-49.03221294952331
-22.657102728571733
-23.69957137135009
-70.70612515538689
-47.99802532962116
-45.41163213859194
-55.792645094281276
-14.163837872497606
-72.3591680413031
-44.536024523705166
-39.462147097370135
-18.84831106350157
-39.421138943587906
-39.330580216706224
-69.8493415664571
-54.725830088344814
-61.30179093932778
-73.67757557361824
-10.928277946521852
-34.52580924889725
-84.3558046220929
-85.69852133950748
-81.0136293520381
-75.78822713480155
-53.35350195993344
-89.46743781712674
-33.38167223495453
-41.10122740208453
-58.362108081464164
-36.06758444361484
-63.94747747469434
-108.87715962592685
-102.35169472234622
-70.13448283902837
-60.987576716721186
-31.695058617341424
-46.7176248012349
-64.07666855500494
-89.59007419713795
-51.64734866167879
-29.114817295259904
-86.47403298981109
-78.15050287775283
-69.14060205135111
-63.589476482173175
-49.47480556450324
-25.068934452068923
-71.16417063375467
-48.72276127917349
-39.64062070608515
-67.9448509740511
-53.9380985745155
-56.42386957468494
-26.12403655380336
-92.51196546919289
-101.66768360543713
-46.76022948437504
-18.661023269413306
-74.88748466432865
-41.97770055793987
-58.72824534498715
-57.09041036474882
-57.849551187858935
-15.842063121574176
-63.05303376169975
-27.49828694243728
-75.83275338136808
-43.337349399732645
-49.067724445778914
-55.53607684900792
-61.06330641462429
-97.01801259044693
-60.80209127221356
-58.60970049739739
-54.52372235646041
-56.471545275515766
-45.000760846793696
-70.73271503554177
-90.98333920443218
-22.838487649922705
-90.01601760174054
-54.437668412894475
-84.18645224639934
-61.187057405202324
-49.19041451400133
-56.36092036052351
-89.27643869483212
-68.41428306862669
-88.52847017540215
-56.77376096203324
-43.80836343811171
-54.4092249900515
-46.581181484731005
-13.583499211103225
-29.814663207362276
-39.44853733188938
-38.27935071093923
-80.53338977555943
-53.07530525145832
-45.36656558945687
-33.65622660485545
-62.593600305929236
-89.80367542175897
-60.71610068929415
-90.04992842912307
-55.26955835502602
-50.739481643152274
-84.62531161584408
-99.48895441698475
-68.99832772633685
-57.06915146715707
-49.21660566191975
-38.56332062468784
-24.138204567783127
-33.989443093854426
-65.09743585569316
-49.37381005329297
-83.35519318599411
-1.1037301997391777
-66.54014454918295
-57.73450967663094
-5.44805902523623
-26.701140590103197
-65.7914331809519
-20.317890860315018
-64.8822155760471
-68.35971940155255
-31.940655379867344
-80.93862957972203
-52.14214265374659
-74.62207348185757
-4.114185741276251
-53.83939019278654
-38.313918275352904
-19.118170998117144
-77.42981096407829
-68.78597526060152
-67.6709575234375
-90.07090503314424
-46.49275038918538
-58.03345453957731
-48.593405636952674
-46.51290048489602
-14.995137764234297
-39.55601867731167
-12.81229359002224
-64.04245482843945
-13.732748075890571
-46.723324417219956
-51.40503470962003
-43.83296941016002
-36.98762265202076
-75.89050768493321
-33.155321707186154
-77.45910032278711
-41.14484290098943
-91.95556884909776
-76.53454069426203
-66.0166769226844
-111.19308596787208
-66.3179352713766
-39.140812577457304
-44.0192865022377
-66.85467182138947
-52.266875800526265
-81.57600817403075
-101.58542776998499
-75.98201433318134
-12.332319850028712
-11.408044001040091
-33.940206252648984
-50.166546678598586
-67.54958707629454
-52.04621400241872
-41.32135547947321
-84.6670360695159
-30.215246806238397
-62.98256690453258
-10.292561720489907
-98.30001164397173
-72.22643671629336
-54.159782831302365
-103.97796918546793
-75.71094178409871
-58.49594678801738
-58.530740455838135
-40.149749351202175
-83.93822381295263
-34.283874920755956
-44.436108639327415
-64.58693348120913
-51.13569573622078
-61.439686926910966
-44.78541192857221
-98.02218211555328
-24.30563080133195
-71.81083828223204
-27.643515341320665
-68.53053419863147
-56.19350392815656
-84.9626135853458
-36.68448688152663
-44.19763888237518
-48.20014717679191
